order_details_id,order_id,pizza_id,quantity
20065,13026,pizza_bbq_chicken_l,1
20066,13026,pizza_spinach_feta_l,1
20067,13026,pizza_veggie_xl,3
20068,13027,pizza_buffalo_chicken_xl,3
20069,13027,pizza_buffalo_chicken_m,1
20070,13028,pizza_mushroom_s,3
20071,13028,pizza_spinach_feta_s,2
20072,13028,pizza_pepperoni_s,3
20073,13029,pizza_buffalo_chicken_l,1
20074,13030,pizza_buffalo_chicken_m,1
20075,13031,pizza_pepperoni_xl,2
20076,13031,pizza_margherita_l,3
20077,13031,pizza_spinach_feta_l,3
20078,13031,pizza_meat_lovers_xl,1
20079,13031,pizza_spinach_feta_m,2
20080,13032,pizza_spinach_feta_l,3
20081,13032,pizza_margherita_l,1
20082,13033,pizza_veggie_m,3
20083,13033,pizza_veggie_xl,2
20084,13034,pizza_mushroom_m,1
20085,13034,pizza_meat_lovers_l,3
20086,13034,pizza_meat_lovers_xl,1
20087,13034,pizza_bbq_chicken_l,3
20088,13034,pizza_supreme_m,3
20089,13035,pizza_hawaiian_xl,1
20090,13035,pizza_mushroom_m,1
20091,13035,pizza_margherita_l,1
20092,13035,pizza_bbq_chicken_s,3
20093,13036,pizza_meat_lovers_l,2
20094,13036,pizza_spinach_feta_l,3
20095,13037,pizza_veggie_xl,2
20096,13037,pizza_margherita_l,3
20097,13037,pizza_spinach_feta_xl,3
20098,13037,pizza_buffalo_chicken_s,3
20099,13038,pizza_hawaiian_l,1
20100,13039,pizza_supreme_xl,1
20101,13039,pizza_margherita_s,1
20102,13040,pizza_buffalo_chicken_xl,1
20103,13040,pizza_hawaiian_l,3
20104,13041,pizza_buffalo_chicken_m,1
20105,13041,pizza_spinach_feta_l,2
20106,13041,pizza_veggie_m,2
20107,13042,pizza_hawaiian_s,3
20108,13042,pizza_supreme_l,2
20109,13043,pizza_mushroom_s,2
20110,13044,pizza_hawaiian_l,2
20111,13044,pizza_buffalo_chicken_s,1
20112,13044,pizza_meat_lovers_m,2
20113,13045,pizza_pepperoni_m,3
20114,13045,pizza_margherita_l,1
20115,13046,pizza_buffalo_chicken_l,2
20116,13047,pizza_spinach_feta_s,1
20117,13047,pizza_supreme_l,1
20118,13048,pizza_margherita_m,1
20119,13048,pizza_bbq_chicken_xl,3
20120,13048,pizza_bbq_chicken_s,2
20121,13048,pizza_margherita_s,3
20122,13048,pizza_supreme_l,2
20123,13049,pizza_veggie_l,1
20124,13050,pizza_hawaiian_s,1
20125,13050,pizza_supreme_xl,3
20126,13050,pizza_veggie_m,3
20127,13051,pizza_bbq_chicken_l,2
20128,13051,pizza_margherita_s,3
20129,13051,pizza_spinach_feta_s,2
20130,13051,pizza_supreme_l,3
20131,13051,pizza_meat_lovers_l,2
20132,13052,pizza_hawaiian_m,2
20133,13052,pizza_spinach_feta_l,2
20134,13052,pizza_buffalo_chicken_m,3
20135,13052,pizza_hawaiian_xl,2
20136,13052,pizza_hawaiian_m,2
20137,13053,pizza_spinach_feta_s,2
20138,13054,pizza_hawaiian_s,3
20139,13054,pizza_mushroom_m,2
20140,13054,pizza_buffalo_chicken_l,1
20141,13054,pizza_pepperoni_m,1
20142,13055,pizza_hawaiian_xl,3
20143,13056,pizza_hawaiian_l,3
20144,13056,pizza_bbq_chicken_m,2
20145,13056,pizza_meat_lovers_s,2
20146,13056,pizza_hawaiian_s,1
20147,13057,pizza_hawaiian_xl,3
20148,13058,pizza_pepperoni_m,2
20149,13058,pizza_margherita_m,3
20150,13058,pizza_mushroom_xl,1
20151,13058,pizza_mushroom_xl,1
20152,13059,pizza_hawaiian_s,1
20153,13059,pizza_spinach_feta_m,3
20154,13059,pizza_buffalo_chicken_m,2
20155,13059,pizza_buffalo_chicken_s,2
20156,13059,pizza_buffalo_chicken_l,2
20157,13060,pizza_margherita_s,2
20158,13060,pizza_spinach_feta_xl,1
20159,13061,pizza_spinach_feta_l,3
20160,13061,pizza_mushroom_m,2
20161,13061,pizza_margherita_s,1
20162,13061,pizza_supreme_xl,2
20163,13061,pizza_mushroom_m,1
20164,13062,pizza_meat_lovers_l,1
20165,13063,pizza_pepperoni_xl,3
20166,13063,pizza_supreme_s,2
20167,13064,pizza_bbq_chicken_m,2
20168,13064,pizza_mushroom_s,1
20169,13064,pizza_supreme_s,3
20170,13064,pizza_spinach_feta_m,3
20171,13065,pizza_supreme_s,1
20172,13065,pizza_bbq_chicken_l,1
20173,13065,pizza_buffalo_chicken_s,2
20174,13066,pizza_meat_lovers_xl,2
20175,13066,pizza_spinach_feta_s,2
20176,13066,pizza_mushroom_m,1
20177,13066,pizza_spinach_feta_l,1
20178,13067,pizza_bbq_chicken_xl,2
20179,13067,pizza_mushroom_m,3
20180,13068,pizza_veggie_s,1
20181,13068,pizza_buffalo_chicken_xl,3
20182,13068,pizza_margherita_s,2
20183,13068,pizza_supreme_m,3
20184,13069,pizza_margherita_s,3
20185,13069,pizza_meat_lovers_s,1
20186,13069,pizza_hawaiian_l,1
20187,13070,pizza_bbq_chicken_l,2
20188,13070,pizza_supreme_xl,2
20189,13070,pizza_buffalo_chicken_l,1
20190,13070,pizza_mushroom_xl,2
20191,13070,pizza_mushroom_l,3
20192,13071,pizza_buffalo_chicken_s,2
20193,13072,pizza_pepperoni_xl,1
20194,13072,pizza_buffalo_chicken_l,1
20195,13072,pizza_margherita_m,3
20196,13072,pizza_mushroom_s,3
20197,13073,pizza_veggie_l,1
20198,13073,pizza_mushroom_xl,2
20199,13073,pizza_hawaiian_s,2
20200,13074,pizza_spinach_feta_s,1
20201,13074,pizza_buffalo_chicken_m,3
20202,13075,pizza_margherita_m,1
20203,13076,pizza_buffalo_chicken_l,3
20204,13076,pizza_pepperoni_m,1
20205,13076,pizza_supreme_m,3
20206,13077,pizza_veggie_l,1
20207,13077,pizza_veggie_m,2
20208,13077,pizza_hawaiian_m,3
20209,13077,pizza_buffalo_chicken_l,3
20210,13078,pizza_margherita_m,2
20211,13078,pizza_pepperoni_s,2
20212,13078,pizza_hawaiian_m,3
20213,13078,pizza_buffalo_chicken_s,2
20214,13079,pizza_buffalo_chicken_s,1
20215,13079,pizza_meat_lovers_m,1
20216,13079,pizza_supreme_l,3
20217,13080,pizza_hawaiian_m,1
20218,13081,pizza_buffalo_chicken_m,3
20219,13081,pizza_buffalo_chicken_s,1
20220,13081,pizza_spinach_feta_m,2
20221,13081,pizza_spinach_feta_l,2
20222,13082,pizza_hawaiian_xl,2
20223,13082,pizza_meat_lovers_s,3
20224,13083,pizza_veggie_l,1
20225,13084,pizza_spinach_feta_m,2
20226,13084,pizza_supreme_s,3
20227,13084,pizza_hawaiian_s,3
20228,13085,pizza_buffalo_chicken_l,1
20229,13085,pizza_bbq_chicken_l,1
20230,13085,pizza_hawaiian_l,1
20231,13086,pizza_pepperoni_m,3
20232,13086,pizza_mushroom_xl,3
20233,13087,pizza_margherita_xl,1
20234,13087,pizza_margherita_xl,1
20235,13087,pizza_veggie_s,1
20236,13088,pizza_meat_lovers_l,2
20237,13089,pizza_mushroom_xl,3
20238,13090,pizza_pepperoni_s,1
20239,13091,pizza_buffalo_chicken_xl,1
20240,13091,pizza_margherita_l,1
20241,13091,pizza_hawaiian_l,1
20242,13092,pizza_veggie_l,3
20243,13092,pizza_spinach_feta_s,2
20244,13092,pizza_pepperoni_xl,2
20245,13092,pizza_spinach_feta_l,3
20246,13093,pizza_margherita_s,2
20247,13093,pizza_bbq_chicken_m,2
20248,13093,pizza_mushroom_xl,3
20249,13093,pizza_hawaiian_m,2
20250,13094,pizza_margherita_l,3
20251,13094,pizza_bbq_chicken_xl,3
20252,13094,pizza_buffalo_chicken_s,1
20253,13094,pizza_meat_lovers_m,3
20254,13094,pizza_margherita_m,1
20255,13095,pizza_bbq_chicken_s,3
20256,13095,pizza_hawaiian_m,2
20257,13095,pizza_spinach_feta_m,1
20258,13095,pizza_veggie_s,1
20259,13096,pizza_hawaiian_xl,2
20260,13096,pizza_hawaiian_xl,1
20261,13096,pizza_supreme_s,2
20262,13096,pizza_spinach_feta_s,3
20263,13096,pizza_margherita_s,1
20264,13097,pizza_buffalo_chicken_xl,1
20265,13097,pizza_hawaiian_l,1
20266,13097,pizza_pepperoni_l,1
20267,13098,pizza_pepperoni_xl,1
20268,13099,pizza_veggie_m,1
20269,13100,pizza_meat_lovers_s,3
20270,13100,pizza_margherita_s,2
20271,13100,pizza_margherita_s,2
20272,13100,pizza_mushroom_xl,1
20273,13100,pizza_margherita_xl,3
20274,13101,pizza_spinach_feta_s,1
20275,13101,pizza_meat_lovers_m,2
20276,13101,pizza_spinach_feta_s,1
20277,13101,pizza_pepperoni_l,3
20278,13102,pizza_buffalo_chicken_s,1
20279,13103,pizza_bbq_chicken_s,3
20280,13103,pizza_spinach_feta_xl,1
20281,13103,pizza_pepperoni_m,2
20282,13104,pizza_meat_lovers_xl,2
20283,13104,pizza_bbq_chicken_m,3
20284,13105,pizza_hawaiian_l,1
20285,13106,pizza_spinach_feta_xl,3
20286,13107,pizza_supreme_xl,3
20287,13107,pizza_pepperoni_l,2
20288,13108,pizza_pepperoni_xl,3
20289,13109,pizza_supreme_l,2
20290,13109,pizza_hawaiian_l,2
20291,13109,pizza_spinach_feta_s,3
20292,13109,pizza_mushroom_s,1
20293,13109,pizza_bbq_chicken_l,1
20294,13110,pizza_meat_lovers_l,3
20295,13110,pizza_spinach_feta_s,1
20296,13110,pizza_buffalo_chicken_s,1
20297,13110,pizza_pepperoni_xl,3
20298,13111,pizza_mushroom_m,2
20299,13112,pizza_pepperoni_l,3
20300,13112,pizza_pepperoni_l,2
20301,13113,pizza_spinach_feta_l,3
20302,13113,pizza_supreme_xl,2
20303,13114,pizza_veggie_m,2
20304,13115,pizza_margherita_s,3
20305,13115,pizza_meat_lovers_m,3
20306,13115,pizza_pepperoni_m,2
20307,13116,pizza_buffalo_chicken_m,1
20308,13116,pizza_spinach_feta_s,2
20309,13116,pizza_supreme_s,2
20310,13117,pizza_supreme_l,1
20311,13117,pizza_mushroom_xl,2
20312,13117,pizza_bbq_chicken_l,2
20313,13118,pizza_pepperoni_s,2
20314,13118,pizza_hawaiian_m,3
20315,13118,pizza_buffalo_chicken_xl,3
20316,13118,pizza_bbq_chicken_xl,1
20317,13118,pizza_meat_lovers_xl,2
20318,13119,pizza_meat_lovers_l,1
20319,13120,pizza_margherita_m,1
20320,13120,pizza_buffalo_chicken_m,2
20321,13120,pizza_margherita_xl,1
20322,13120,pizza_margherita_xl,1
20323,13120,pizza_buffalo_chicken_m,3
20324,13121,pizza_pepperoni_xl,3
20325,13121,pizza_supreme_s,2
20326,13121,pizza_meat_lovers_m,3
20327,13122,pizza_meat_lovers_m,1
20328,13122,pizza_spinach_feta_m,2
20329,13122,pizza_bbq_chicken_xl,3
20330,13122,pizza_spinach_feta_xl,1
20331,13122,pizza_bbq_chicken_l,3
20332,13123,pizza_hawaiian_s,2
20333,13123,pizza_pepperoni_l,1
20334,13123,pizza_hawaiian_m,3
20335,13124,pizza_buffalo_chicken_l,3
20336,13125,pizza_buffalo_chicken_l,3
20337,13125,pizza_hawaiian_xl,2
20338,13125,pizza_mushroom_xl,3
20339,13125,pizza_bbq_chicken_m,1
20340,13126,pizza_veggie_s,1
20341,13126,pizza_mushroom_l,1
20342,13126,pizza_hawaiian_m,3
20343,13127,pizza_supreme_m,3
20344,13128,pizza_margherita_m,1
20345,13128,pizza_hawaiian_s,1
20346,13128,pizza_hawaiian_s,2
20347,13128,pizza_pepperoni_l,2
20348,13128,pizza_buffalo_chicken_xl,3
20349,13129,pizza_margherita_l,1
20350,13130,pizza_veggie_xl,3
20351,13130,pizza_pepperoni_m,1
20352,13130,pizza_hawaiian_l,2
20353,13131,pizza_bbq_chicken_xl,3
20354,13132,pizza_buffalo_chicken_s,2
20355,13132,pizza_spinach_feta_l,1
20356,13133,pizza_bbq_chicken_s,3
20357,13133,pizza_mushroom_m,3
20358,13133,pizza_supreme_s,2
20359,13133,pizza_hawaiian_l,2
20360,13134,pizza_bbq_chicken_xl,1
20361,13135,pizza_buffalo_chicken_l,3
20362,13135,pizza_mushroom_m,2
20363,13135,pizza_spinach_feta_xl,2
20364,13136,pizza_margherita_xl,1
20365,13136,pizza_pepperoni_s,3
20366,13136,pizza_buffalo_chicken_xl,2
20367,13136,pizza_mushroom_s,1
20368,13136,pizza_buffalo_chicken_m,3
20369,13137,pizza_pepperoni_l,3
20370,13138,pizza_spinach_feta_l,2
20371,13138,pizza_pepperoni_m,2
20372,13138,pizza_spinach_feta_m,1
20373,13138,pizza_veggie_m,3
20374,13138,pizza_meat_lovers_m,1
20375,13139,pizza_spinach_feta_s,3
20376,13139,pizza_supreme_m,2
20377,13139,pizza_spinach_feta_l,1
20378,13140,pizza_meat_lovers_l,2
20379,13140,pizza_margherita_s,1
20380,13141,pizza_hawaiian_xl,3
20381,13141,pizza_hawaiian_xl,1
20382,13141,pizza_hawaiian_xl,3
20383,13142,pizza_margherita_xl,2
20384,13142,pizza_spinach_feta_m,1
20385,13142,pizza_spinach_feta_s,3
20386,13142,pizza_spinach_feta_s,2
20387,13143,pizza_mushroom_l,3
20388,13143,pizza_veggie_m,3
20389,13144,pizza_buffalo_chicken_l,2
20390,13144,pizza_mushroom_xl,1
20391,13145,pizza_veggie_s,3
20392,13145,pizza_mushroom_m,3
20393,13145,pizza_spinach_feta_m,3
20394,13145,pizza_buffalo_chicken_s,2
20395,13145,pizza_meat_lovers_s,1
20396,13146,pizza_pepperoni_s,1
20397,13146,pizza_margherita_l,1
20398,13146,pizza_bbq_chicken_m,1
20399,13146,pizza_veggie_m,1
20400,13147,pizza_bbq_chicken_m,1
20401,13147,pizza_hawaiian_l,2
20402,13147,pizza_veggie_m,2
20403,13147,pizza_margherita_m,3
20404,13147,pizza_margherita_xl,1
20405,13148,pizza_spinach_feta_l,3
20406,13148,pizza_hawaiian_xl,2
20407,13148,pizza_veggie_xl,1
20408,13148,pizza_meat_lovers_m,1
20409,13148,pizza_meat_lovers_xl,1
20410,13149,pizza_hawaiian_xl,3
20411,13150,pizza_buffalo_chicken_xl,3
20412,13150,pizza_veggie_xl,2
20413,13150,pizza_margherita_xl,1
20414,13151,pizza_buffalo_chicken_s,2
20415,13151,pizza_spinach_feta_xl,2
20416,13152,pizza_mushroom_xl,2
20417,13153,pizza_hawaiian_m,3
20418,13153,pizza_spinach_feta_m,1
20419,13153,pizza_buffalo_chicken_s,1
20420,13154,pizza_bbq_chicken_xl,2
20421,13155,pizza_buffalo_chicken_s,2
20422,13155,pizza_bbq_chicken_m,2
20423,13155,pizza_veggie_l,3
20424,13155,pizza_hawaiian_xl,1
20425,13155,pizza_margherita_xl,3
20426,13156,pizza_supreme_xl,1
20427,13157,pizza_buffalo_chicken_xl,2
20428,13158,pizza_margherita_l,1
20429,13158,pizza_pepperoni_xl,3
20430,13158,pizza_bbq_chicken_l,3
20431,13159,pizza_supreme_m,2
20432,13159,pizza_hawaiian_l,1
20433,13159,pizza_hawaiian_s,2
20434,13159,pizza_mushroom_m,1
20435,13160,pizza_meat_lovers_m,2
20436,13161,pizza_bbq_chicken_s,3
20437,13162,pizza_spinach_feta_m,3
20438,13163,pizza_pepperoni_xl,3
20439,13163,pizza_supreme_m,3
20440,13163,pizza_bbq_chicken_l,2
20441,13164,pizza_buffalo_chicken_s,3
20442,13165,pizza_pepperoni_l,3
20443,13165,pizza_supreme_l,2
20444,13165,pizza_margherita_l,2
20445,13165,pizza_meat_lovers_m,2
20446,13165,pizza_spinach_feta_xl,3
20447,13166,pizza_meat_lovers_l,1
20448,13167,pizza_buffalo_chicken_xl,2
20449,13167,pizza_buffalo_chicken_s,2
20450,13167,pizza_meat_lovers_m,1
20451,13168,pizza_bbq_chicken_l,3
20452,13169,pizza_hawaiian_l,1
20453,13169,pizza_buffalo_chicken_s,2
20454,13169,pizza_buffalo_chicken_s,1
20455,13169,pizza_margherita_s,1
20456,13169,pizza_hawaiian_l,3
20457,13170,pizza_pepperoni_l,1
20458,13170,pizza_mushroom_s,1
20459,13170,pizza_veggie_s,1
20460,13170,pizza_spinach_feta_xl,1
20461,13170,pizza_meat_lovers_m,3
20462,13171,pizza_meat_lovers_l,3
20463,13171,pizza_supreme_s,2
20464,13171,pizza_buffalo_chicken_m,2
20465,13172,pizza_spinach_feta_m,1
20466,13173,pizza_pepperoni_xl,3
20467,13173,pizza_supreme_l,2
20468,13174,pizza_meat_lovers_xl,2
20469,13174,pizza_meat_lovers_l,2
20470,13174,pizza_hawaiian_l,1
20471,13174,pizza_spinach_feta_l,1
20472,13174,pizza_hawaiian_l,3
20473,13175,pizza_meat_lovers_l,2
20474,13175,pizza_bbq_chicken_xl,1
20475,13175,pizza_spinach_feta_l,2
20476,13176,pizza_buffalo_chicken_l,3
20477,13176,pizza_margherita_xl,2
20478,13176,pizza_veggie_l,3
20479,13176,pizza_meat_lovers_l,2
20480,13177,pizza_veggie_s,1
20481,13177,pizza_margherita_xl,3
20482,13178,pizza_pepperoni_l,1
20483,13178,pizza_margherita_l,3
20484,13178,pizza_mushroom_m,2
20485,13178,pizza_bbq_chicken_m,1
20486,13178,pizza_bbq_chicken_s,1
20487,13179,pizza_supreme_l,3
20488,13179,pizza_bbq_chicken_l,1
20489,13179,pizza_hawaiian_m,2
20490,13180,pizza_supreme_s,1
20491,13180,pizza_meat_lovers_l,2
20492,13180,pizza_hawaiian_s,1
20493,13180,pizza_mushroom_l,1
20494,13180,pizza_pepperoni_xl,1
20495,13181,pizza_meat_lovers_m,2
20496,13181,pizza_pepperoni_xl,3
20497,13181,pizza_meat_lovers_s,1
20498,13182,pizza_spinach_feta_s,3
20499,13182,pizza_pepperoni_xl,1
20500,13182,pizza_supreme_s,3
20501,13182,pizza_veggie_s,2
20502,13183,pizza_spinach_feta_l,1
20503,13183,pizza_pepperoni_xl,1
20504,13183,pizza_mushroom_xl,1
20505,13183,pizza_margherita_s,1
20506,13184,pizza_hawaiian_l,1
20507,13184,pizza_buffalo_chicken_xl,1
20508,13184,pizza_bbq_chicken_xl,2
20509,13184,pizza_hawaiian_m,2
20510,13184,pizza_hawaiian_s,1
20511,13185,pizza_pepperoni_l,3
20512,13185,pizza_pepperoni_m,3
20513,13185,pizza_buffalo_chicken_l,3
20514,13185,pizza_margherita_m,3
20515,13186,pizza_pepperoni_m,1
20516,13186,pizza_supreme_m,2
20517,13187,pizza_meat_lovers_xl,2
20518,13187,pizza_spinach_feta_l,1
20519,13187,pizza_pepperoni_xl,3
20520,13187,pizza_mushroom_l,3
20521,13188,pizza_veggie_s,2
20522,13188,pizza_veggie_l,2
20523,13188,pizza_supreme_xl,1
20524,13189,pizza_hawaiian_l,2
20525,13189,pizza_pepperoni_m,3
20526,13189,pizza_meat_lovers_l,3
20527,13189,pizza_supreme_l,2
20528,13190,pizza_pepperoni_s,1
20529,13190,pizza_margherita_xl,1
20530,13191,pizza_pepperoni_l,1
20531,13191,pizza_spinach_feta_xl,1
20532,13191,pizza_pepperoni_xl,1
20533,13191,pizza_buffalo_chicken_xl,1
20534,13191,pizza_supreme_m,1
20535,13192,pizza_bbq_chicken_m,3
20536,13192,pizza_supreme_m,1
20537,13193,pizza_bbq_chicken_xl,1
20538,13193,pizza_bbq_chicken_m,2
20539,13193,pizza_buffalo_chicken_xl,3
20540,13194,pizza_buffalo_chicken_xl,3
20541,13194,pizza_pepperoni_l,3
20542,13194,pizza_buffalo_chicken_s,3
20543,13195,pizza_mushroom_m,2
20544,13195,pizza_pepperoni_m,1
20545,13195,pizza_bbq_chicken_xl,3
20546,13196,pizza_bbq_chicken_xl,2
20547,13196,pizza_bbq_chicken_m,3
20548,13196,pizza_pepperoni_s,2
20549,13197,pizza_buffalo_chicken_m,3
20550,13197,pizza_spinach_feta_m,1
20551,13198,pizza_margherita_m,2
20552,13198,pizza_veggie_s,2
20553,13198,pizza_veggie_xl,2
20554,13198,pizza_mushroom_xl,1
20555,13199,pizza_spinach_feta_xl,3
20556,13199,pizza_pepperoni_xl,1
20557,13200,pizza_margherita_xl,2
20558,13201,pizza_buffalo_chicken_l,3
20559,13201,pizza_margherita_l,3
20560,13201,pizza_spinach_feta_s,3
20561,13202,pizza_margherita_s,2
20562,13202,pizza_margherita_m,2
20563,13202,pizza_hawaiian_xl,2
20564,13202,pizza_mushroom_l,3
20565,13203,pizza_supreme_m,2
20566,13203,pizza_spinach_feta_m,1
20567,13204,pizza_mushroom_s,1
20568,13205,pizza_hawaiian_m,2
20569,13205,pizza_pepperoni_l,3
20570,13206,pizza_margherita_l,1
20571,13207,pizza_spinach_feta_m,2
20572,13207,pizza_mushroom_l,2
20573,13207,pizza_meat_lovers_l,1
20574,13208,pizza_pepperoni_l,2
20575,13208,pizza_spinach_feta_m,2
20576,13208,pizza_spinach_feta_l,1
20577,13208,pizza_pepperoni_m,1
20578,13208,pizza_hawaiian_l,1
20579,13209,pizza_bbq_chicken_l,2
20580,13209,pizza_buffalo_chicken_m,1
20581,13209,pizza_veggie_s,2
20582,13209,pizza_meat_lovers_l,3
20583,13210,pizza_bbq_chicken_l,3
20584,13210,pizza_buffalo_chicken_xl,1
20585,13210,pizza_veggie_l,3
20586,13210,pizza_veggie_s,3
20587,13210,pizza_buffalo_chicken_xl,3
20588,13211,pizza_veggie_xl,3
20589,13211,pizza_hawaiian_xl,1
20590,13211,pizza_buffalo_chicken_s,3
20591,13211,pizza_supreme_l,1
20592,13211,pizza_buffalo_chicken_xl,1
20593,13212,pizza_veggie_s,2
20594,13212,pizza_mushroom_l,1
20595,13212,pizza_veggie_s,2
20596,13212,pizza_meat_lovers_s,2
20597,13213,pizza_pepperoni_xl,3
20598,13213,pizza_hawaiian_xl,2
20599,13213,pizza_pepperoni_l,3
20600,13213,pizza_veggie_s,2
20601,13214,pizza_hawaiian_l,1
20602,13215,pizza_margherita_xl,2
20603,13215,pizza_hawaiian_s,1
20604,13215,pizza_buffalo_chicken_s,3
20605,13215,pizza_mushroom_s,2
20606,13215,pizza_meat_lovers_m,2
20607,13216,pizza_mushroom_s,1
20608,13216,pizza_pepperoni_l,3
20609,13217,pizza_bbq_chicken_l,2
20610,13217,pizza_meat_lovers_l,3
20611,13218,pizza_supreme_m,3
20612,13218,pizza_bbq_chicken_s,1
20613,13218,pizza_spinach_feta_s,1
20614,13218,pizza_supreme_l,2
20615,13218,pizza_mushroom_xl,3
20616,13219,pizza_margherita_m,3
20617,13220,pizza_hawaiian_xl,2
20618,13220,pizza_pepperoni_s,3
20619,13220,pizza_spinach_feta_xl,1
20620,13220,pizza_meat_lovers_m,1
20621,13220,pizza_meat_lovers_l,3
20622,13221,pizza_supreme_m,1
20623,13222,pizza_veggie_m,1
20624,13222,pizza_supreme_l,1
20625,13222,pizza_pepperoni_s,3
20626,13223,pizza_meat_lovers_s,2
20627,13224,pizza_spinach_feta_s,2
20628,13225,pizza_supreme_l,2
20629,13225,pizza_hawaiian_m,1
20630,13225,pizza_mushroom_l,1
20631,13226,pizza_veggie_l,1
20632,13226,pizza_supreme_l,2
20633,13226,pizza_supreme_xl,3
20634,13226,pizza_margherita_s,2
20635,13226,pizza_veggie_s,3
20636,13227,pizza_margherita_s,3
20637,13227,pizza_meat_lovers_m,1
20638,13228,pizza_buffalo_chicken_xl,3
20639,13228,pizza_pepperoni_xl,3
20640,13228,pizza_bbq_chicken_s,2
20641,13228,pizza_supreme_s,2
20642,13228,pizza_buffalo_chicken_s,3
20643,13229,pizza_margherita_xl,3
20644,13229,pizza_buffalo_chicken_l,1
20645,13229,pizza_margherita_l,3
20646,13229,pizza_bbq_chicken_s,2
20647,13230,pizza_hawaiian_l,1
20648,13230,pizza_supreme_l,2
20649,13231,pizza_veggie_l,1
20650,13231,pizza_margherita_m,1
20651,13231,pizza_buffalo_chicken_xl,1
20652,13231,pizza_spinach_feta_m,1
20653,13232,pizza_supreme_m,2
20654,13232,pizza_meat_lovers_xl,1
20655,13233,pizza_spinach_feta_l,2
20656,13233,pizza_supreme_s,1
20657,13233,pizza_veggie_m,3
20658,13233,pizza_meat_lovers_m,1
20659,13233,pizza_meat_lovers_m,3
20660,13234,pizza_bbq_chicken_xl,2
20661,13234,pizza_margherita_l,1
20662,13234,pizza_margherita_s,3
20663,13234,pizza_buffalo_chicken_xl,2
20664,13235,pizza_hawaiian_xl,3
20665,13235,pizza_spinach_feta_s,3
20666,13235,pizza_hawaiian_m,3
20667,13235,pizza_spinach_feta_s,3
20668,13235,pizza_mushroom_xl,2
20669,13236,pizza_mushroom_m,1
20670,13236,pizza_buffalo_chicken_l,3
20671,13236,pizza_veggie_xl,1
20672,13236,pizza_supreme_l,3
20673,13236,pizza_meat_lovers_m,3
20674,13237,pizza_supreme_m,1
20675,13237,pizza_margherita_m,3
20676,13237,pizza_meat_lovers_m,2
20677,13238,pizza_buffalo_chicken_m,2
20678,13238,pizza_margherita_l,1
20679,13238,pizza_buffalo_chicken_l,1
20680,13238,pizza_hawaiian_l,3
20681,13238,pizza_meat_lovers_xl,3
20682,13239,pizza_hawaiian_s,1
20683,13240,pizza_veggie_m,1
20684,13241,pizza_margherita_s,3
